cod_ine,emigrantes,edad_prom_emigracion,pct_emi_argentina,_den_pct_emi_argentina,pct_emi_brasil,_den_pct_emi_brasil,pct_emi_chile,_den_pct_emi_chile,pct_emi_espana,_den_pct_emi_espana,pct_emi_eeuu,_den_pct_emi_eeuu,_den_edad_prom_emigracion,fallecidos,edad_prom_fallecimiento,_den_edad_prom_fallecimiento,emigrantes_x1000,tasa_mortalidad
040903,128,22.20472440944882,1.5625,128,0.0,128,92.1875,128,0.0,128,0.0,128,128,32.0,48.166666666666664,32.0,63.904143784323516,
041001,442,25.33410138248848,56.10859728506787,442,16.742081447963802,442,6.334841628959276,442,11.990950226244344,442,0.22624434389140272,442,442,210.0,64.05,210.0,43.551088777219434,
041101,218,24.921658986175114,41.28440366972477,218,20.18348623853211,218,8.256880733944953,218,18.807339449541285,218,3.2110091743119265,218,218,102.0,52.56122448979592,102.0,41.38978545661667,
041201,221,26.298578199052134,29.41176470588235,221,14.479638009049774,221,14.479638009049774,221,25.339366515837103,221,0.45248868778280543,221,221,74.0,58.5,74.0,42.36963190184049,
041202,85,24.120481927710845,43.529411764705884,85,9.411764705882353,85,31.764705882352942,85,8.235294117647058,85,0.0,85,85,27.0,60.458333333333336,27.0,42.16269841269841,
041301,320,24.0032154340836,12.1875,320,12.5,320,50.625,320,7.8125,320,0.0,320,320,122.0,66.42342342342343,122.0,57.855722292532995,
041401,353,26.178362573099417,61.18980169971671,353,9.06515580736544,353,5.09915014164306,353,15.297450424929178,353,0.28328611898017,353,353,235.0,57.17351598173516,235.0,26.575321839945797,
041501,25,23.833333333333332,12.0,25,0.0,25,84.0,25,4.0,25,0.0,25,25,8.0,47.5,8.0,49.115913555992144,
041502,27,23.85185185185185,25.925925925925927,27,11.11111111111111,27,37.03703703703704,27,14.814814814814815,27,0.0,27,27,6.0,68.33333333333333,6.0,37.13892709766162,
041503,3,16.666666666666668,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,3,,,,3.5714285714285716,
041601,243,28.138655462184875,35.80246913580247,243,18.930041152263374,243,9.876543209876543,243,20.5761316872428,243,1.2345679012345678,243,243,130.0,64.136,130.0,44.16575790621592,
050101,7400,25.45190713101161,81.62162162162163,7400,2.5405405405405403,7400,3.2027027027027026,7400,5.797297297297297,7400,0.5540540540540541,7400,7400,2801.0,52.073989321128906,2801.0,38.68229291904946,
050102,584,23.308098591549296,82.02054794520548,584,3.767123287671233,584,1.7123287671232876,584,3.767123287671233,584,0.0,584,584,436.0,38.858666666666664,436.0,21.470588235294116,
050103,600,25.105263157894736,80.0,600,5.0,600,0.6666666666666666,600,9.0,600,0.0,600,600,156.0,54.84507042253521,156.0,66.82258603407952,
050104,61,24.57377049180328,65.57377049180327,61,3.278688524590164,61,1.639344262295082,61,19.672131147540984,61,0.0,61,61,34.0,53.43333333333333,34.0,22.109459949256976,
050201,543,23.605214152700185,34.43830570902394,543,7.734806629834254,543,31.49171270718232,543,15.101289134438305,543,0.9208103130755064,543,543,357.0,43.507936507936506,357.0,24.659400544959126,
050202,217,24.87962962962963,43.31797235023041,217,19.81566820276498,217,9.67741935483871,217,20.276497695852534,217,0.4608294930875576,217,217,258.0,46.49777777777778,258.0,13.454026908053816,
050203,910,25.982002249718786,48.79120879120879,910,8.461538461538462,910,14.285714285714286,910,17.47252747252747,910,1.098901098901099,910,910,717.0,50.07834101382488,717.0,22.138964577656676,
